id;nombre;precio;numero_cajas;tipo;tamaño;color;descripcion;dimensiones;material;carga;frecuencia;potencia;tension
3354;BESTÅ;20000;3;living;;;;5x4x8;Reciclado;4.0;;;
3355;HAVSTA;1908000;5;living;;;;9x9x4;Organico;31.0;;;
3356;BESTÅ;100000;4;living;;;;1x3x7;Plastico;27.0;;;
3357;BESTÅ;1320000;4;living;;;;2x9x7;Plastico;13.0;;;
3358;LAXVIKEN;140000;2;living;;;;5x8x7;Organico;41.0;;;
3359;HEDRA;7200;1;living;;;;10x9x6;Organico;20.0;;;
3360;BESTÅ;20000;4;living;;;;4x6x4;Organico;18.0;;;
3361;LAPPVIKEN;25200;1;living;;;;3x10x9;Plastico;44.0;;;
3362;KALLVIKEN;76000;1;living;;;;5x6x10;Organico;14.0;;;
3363;BESTÅ;156000;1;living;;;;8x1x3;Reciclado;20.0;;;
3364;BESTÅ;816000;1;living;;;;9x5x2;Reciclado;39.0;;;
3365;BESTÅ;476000;1;living;;;;4x5x4;Plastico;16.0;;;
3366;LAPPVIKEN;36000;4;living;;;;6x4x6;Organico;39.0;;;
3367;SINDVIK;100000;5;living;;;;5x2x7;Plastico;27.0;;;
3368;ENERYDA;17600;5;living;;;;6x2x3;Plastico;28.0;;;
3369;HACKÅS;25600;1;living;;;;2x10x10;Reciclado;44.0;;;
3370;BESTÅ;864800;5;living;;;;6x3x8;Plastico;35.0;;;
3371;KALLRÖR;20000;1;living;;;;5x6x9;Madera;23.0;;;
3372;BESTÅ;336000;5;living;;;;7x2x1;Madera;49.0;;;
3373;LAPPVIKEN;44000;5;living;;;;4x3x5;Reciclado;2.0;;;
3374;BILLSBRO;60000;3;living;;;;2x9x2;Reciclado;48.0;;;
3375;BESTÅ;1336000;4;living;;;;3x5x10;Madera;14.0;;;
3376;MÖLLARP;9600;1;living;;;;2x4x1;Reciclado;33.0;;;
3377;GLASSVIK;156000;3;living;;;;3x6x4;Madera;47.0;;;
3378;EDVALLA;20000;5;living;;;;6x4x10;Madera;16.0;;;
3379;ENERYDA;28000;1;living;;;;1x1x10;Madera;6.0;;;
3380;BAGGANÄS;17600;4;living;;;;5x5x1;Reciclado;1.0;;;
3381;BESTÅ;2648000;4;living;;;;2x2x7;Reciclado;32.0;;;
3382;HANVIKEN;40000;1;living;;;;2x2x1;Reciclado;35.0;;;
3383;BESTÅ;920000;3;living;;;;10x3x3;Reciclado;1.0;;;
3384;UPPLEVA;116000;1;living;;;;10x3x1;Plastico;28.0;;;
3385;ÖSTERNÄS;39200;3;living;;;;6x7x8;Organico;23.0;;;
3386;BILLSBRO;20000;2;living;;;;5x8x4;Reciclado;23.0;;;
3387;KALLVIKEN;136000;5;living;;;;8x10x1;Plastico;20.0;;;
3388;SELSVIKEN;48000;1;living;;;;8x1x7;Madera;6.0;;;
3389;BESTÅ;20000;5;living;;;;10x9x9;Reciclado;20.0;;;
3390;BAGGANÄS;28000;3;living;;;;2x2x4;Plastico;36.0;;;
3391;BESTÅ;88000;5;living;;;;10x4x7;Reciclado;45.0;;;
3392;BESTÅ;120000;1;living;;;;3x5x6;Madera;29.0;;;
3393;BESTÅ;384000;2;living;;;;4x4x5;Organico;49.0;;;
3394;ENERYDA;13600;1;living;;;;10x8x10;Reciclado;12.0;;;
3395;BAGGANÄS;21600;5;living;;;;1x4x10;Reciclado;43.0;;;
3396;MÖLLARP;13600;4;living;;;;9x7x9;Madera;11.0;;;
3397;BESTÅ;108000;4;living;;;;4x10x3;Reciclado;22.0;;;
3398;BESTÅ;380000;4;living;;;;7x7x6;Reciclado;25.0;;;
3399;BESTÅ;1256000;3;living;;;;7x10x9;Organico;24.0;;;
3400;NOTVIKEN;48000;1;living;;;;7x10x9;Madera;11.0;;;
3401;ENERYDA;28000;1;living;;;;5x3x2;Reciclado;13.0;;;
3402;BILLSBRO;12000;5;living;;;;2x8x2;Reciclado;40.0;;;
3403;HACKÅS;13600;2;living;;;;4x4x10;Reciclado;18.0;;;
3404;VASSVIKEN;60000;2;living;;;;1x2x4;Reciclado;36.0;;;
3405;BAGGANÄS;21600;3;living;;;;9x3x8;Organico;6.0;;;
3406;KALLVIKEN;108000;1;living;;;;10x6x9;Madera;38.0;;;
3407;SELSVIKEN;120000;3;living;;;;8x4x9;Reciclado;19.0;;;
3408;SINDVIK;120000;1;living;;;;8x5x1;Plastico;43.0;;;
3409;BESTÅ;48000;2;living;;;;9x9x6;Plastico;5.0;;;
3410;BAGGANÄS;40000;4;living;;;;8x2x8;Plastico;16.0;;;
3411;NOTVIKEN;80000;1;living;;;;9x3x1;Organico;4.0;;;
3412;SELSVIKEN;100000;1;living;;;;4x3x1;Plastico;30.0;;;
3413;BERGHALLA;17600;5;living;;;;9x7x9;Organico;17.0;;;
3414;PLATSA;1470400;4;living;;;;9x8x6;Madera;33.0;;;
3415;GLASSVIK;140000;4;living;;;;3x8x10;Organico;22.0;;;
3416;PLATSA;1519600;5;living;;;;1x1x10;Madera;20.0;;;
3417;BILLSBRO;12000;2;living;;;;4x4x10;Reciclado;20.0;;;
3418;HISHULT;13600;5;living;;;;9x6x3;Reciclado;42.0;;;
3419;BESTÅ;20000;1;living;;;;6x8x6;Madera;48.0;;;
3420;BESTÅ;12000;2;living;;;;1x7x9;Organico;42.0;;;
3421;BILLSBRO;15200;2;living;;;;3x8x9;Organico;14.0;;;
3422;MOSSARYD;23200;2;living;;;;9x3x6;Organico;20.0;;;
3423;BESTÅ;24000;4;living;;;;2x3x4;Reciclado;42.0;;;
3424;BESTÅ;60000;5;living;;;;9x3x4;Reciclado;20.0;;;
3425;VASSVIKEN;120000;3;living;;;;7x3x2;Madera;25.0;;;
3426;STOCKVIKEN;168000;1;living;;;;5x10x6;Madera;43.0;;;
3427;BILLSBRO;36000;5;living;;;;6x10x3;Madera;49.0;;;
3428;SULARP;36400;5;living;;;;9x6x3;Reciclado;16.0;;;
3429;PLATSA;1886400;2;living;;;;4x9x7;Reciclado;43.0;;;
3430;SKÄRHAMN;23200;1;living;;;;3x1x4;Organico;1.0;;;
3431;KLACKBERG;28000;3;living;;;;3x6x5;Plastico;20.0;;;
3432;ORRNÄS;23200;1;living;;;;3x6x4;Plastico;22.0;;;
3433;BILLSBRO;28000;2;living;;;;10x4x10;Plastico;15.0;;;
3434;ENERYDA;28000;3;living;;;;4x6x4;Organico;4.0;;;
3435;HANVIKEN;80000;1;living;;;;9x9x2;Organico;8.0;;;
3436;BESTÅ;20000;3;living;;;;10x8x10;Organico;50.0;;;
3437;BESTÅ;120000;2;living;;;;1x8x1;Organico;7.0;;;
3438;MOSSARYD;23200;1;living;;;;5x1x9;Organico;35.0;;;
3439;KALLRÖR;36000;2;living;;;;6x8x2;Madera;35.0;;;
3440;ÖSTERNÄS;56000;3;living;;;;3x9x1;Madera;50.0;;;
3441;RIKSVIKEN;180000;2;living;;;;2x9x5;Organico;25.0;;;
3442;STALLARP;36000;2;living;;;;2x3x3;Reciclado;47.0;;;
3443;KALLRÖR;28000;3;living;;;;10x6x4;Madera;10.0;;;
3444;BILLSBRO;44000;3;living;;;;2x5x7;Madera;24.0;;;
3445;NOTVIKEN;92000;2;living;;;;7x8x8;Madera;18.0;;;
3446;BILLSBRO;39200;2;living;;;;9x5x8;Madera;40.0;;;
3447;VASSVIKEN;80000;5;living;;;;10x5x7;Plastico;34.0;;;
3448;HANVIKEN;60000;4;living;;;;5x4x8;Madera;13.0;;;
3449;ORRNÄS;13600;5;living;;;;9x1x2;Madera;33.0;;;
3450;BILLSBRO;28000;2;living;;;;1x9x3;Organico;38.0;;;
3451;BESTÅ;1112000;3;living;;;;10x2x9;Plastico;36.0;;;
3452;BJÄRRED;39200;4;living;;;;6x4x3;Madera;24.0;;;
3453;TIMMERVIKEN;48000;3;living;;;;6x1x3;Reciclado;39.0;;;
3454;PLATSA;1749600;2;living;;;;7x9x1;Reciclado;38.0;;;
3455;HISHULT;28000;3;living;;;;5x9x7;Organico;14.0;;;
3456;HACKÅS;40000;5;living;;;;4x8x4;Organico;35.0;;;
3457;BESTÅ;180000;1;living;;;;9x2x8;Organico;10.0;;;
3458;RAKKESTAD;276000;4;dormitorio;Mediano;Amarillo;Sin descripcion;;;;;;
3459;PAX;672000;3;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3460;SMÅGÖRA;396000;2;dormitorio;Grande;Amarillo;Sin descripcion;;;;;;
3461;PAX / FORSAND/VIKEDAL;956000;5;dormitorio;Pequeño;Amarillo;Uno de los productos mas vendidos;;;;;;
3462;PLATSA;1007200;4;dormitorio;Grande;Rojo;Uno de los productos mas vendidos;;;;;;
3463;PLATSA;713600;3;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3464;KLEPPSTAD;359200;5;dormitorio;Grande;Rojo;Uno de los productos mas vendidos;;;;;;
3465;BRIMNES;516000;3;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3466;KLEPPSTAD;279200;1;dormitorio;Grande;Verde;Sin descripcion;;;;;;
3467;PLATSA;2192000;5;dormitorio;Mediano;Rojo;Uno de los productos mas vendidos;;;;;;
3468;VUKU;39200;1;dormitorio;Grande;Violeta;Sin descripcion;;;;;;
3469;PAX;1208000;2;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3470;BRIMNES;380000;2;dormitorio;Pequeño;Rojo;Sin descripcion;;;;;;
3471;PAX;1024000;4;dormitorio;Mediano;Violeta;Uno de los productos mas vendidos;;;;;;
3472;PAX;2244000;4;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3473;STUVA / FRITIDS;340000;5;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3474;GODISHUS;316000;4;dormitorio;Pequeño;Verde;Uno de los productos mas vendidos;;;;;;
3475;PAX;1272000;1;dormitorio;Pequeño;Violeta;Uno de los productos mas vendidos;;;;;;
3476;PAX;2216000;4;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3477;SONGESAND;636000;5;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3478;PAX;1496000;2;dormitorio;Pequeño;Amarillo;Sin descripcion;;;;;;
3479;PAX;848000;2;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3480;PLATSA;2096000;1;dormitorio;Pequeño;Violeta;Sin descripcion;;;;;;
3481;PLATSA;342400;5;dormitorio;Mediano;Azul;Sin descripcion;;;;;;
3482;PAX;1496000;1;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3483;PAX;692000;1;dormitorio;Grande;Azul;Sin descripcion;;;;;;
3484;PAX;4304000;4;dormitorio;Mediano;Violeta;Uno de los productos mas vendidos;;;;;;
3485;PAX;1340000;1;dormitorio;Pequeño;Azul;Sin descripcion;;;;;;
3486;PAX;640000;1;dormitorio;Pequeño;Violeta;Sin descripcion;;;;;;
3487;PLATSA;606400;1;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3488;PAX;1812000;1;dormitorio;Pequeño;Rojo;Sin descripcion;;;;;;
3489;PLATSA;1836800;5;dormitorio;Grande;Rojo;Sin descripcion;;;;;;
3490;NORDKISA;796000;3;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3491;BUSUNGE;516000;3;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3492;PAX;700000;1;dormitorio;Pequeño;Azul;Sin descripcion;;;;;;
3493;TRYSIL;716000;4;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3494;PAX;1996000;3;dormitorio;Pequeño;Amarillo;Uno de los productos mas vendidos;;;;;;
3495;SUNDVIK;876000;4;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3496;VISTHUS;1316000;5;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3497;PAX;1496000;3;dormitorio;Pequeño;Verde;Uno de los productos mas vendidos;;;;;;
3498;PAX;1440000;3;dormitorio;Pequeño;Rojo;Sin descripcion;;;;;;
3499;SYVDE;476000;4;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3500;STUVA / FRITIDS;1236000;4;dormitorio;Grande;Rojo;Uno de los productos mas vendidos;;;;;;
3501;PAX;1280000;1;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3502;HEMNES;238000;4;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3503;PAX;1240000;1;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3504;PLATSA;1764400;5;dormitorio;Grande;Azul;Sin descripcion;;;;;;
3505;STUVA / FRITIDS;540000;2;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3506;PAX;1712000;1;dormitorio;Pequeño;Verde;Uno de los productos mas vendidos;;;;;;
3507;PAX;424000;2;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3508;PLATSA;1418000;3;dormitorio;Mediano;Verde;Uno de los productos mas vendidos;;;;;;
3509;PAX;4208000;5;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3510;PAX / FORSAND/VIKEDAL;1208000;1;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3511;HEMNES;1236000;1;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3512;NORDKISA;716000;1;dormitorio;Mediano;Verde;Uno de los productos mas vendidos;;;;;;
3513;PLATSA;1270400;5;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3514;KLEPPSTAD;36000;2;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3515;STUVA / FRITIDS;664000;1;dormitorio;Pequeño;Verde;Uno de los productos mas vendidos;;;;;;
3516;PAX;2768000;2;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3517;PAX / BERGSBO;1468000;4;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3518;PAX;1128000;3;dormitorio;Pequeño;Verde;Uno de los productos mas vendidos;;;;;;
3519;PAX;2184000;1;dormitorio;Pequeño;Amarillo;Sin descripcion;;;;;;
3520;PAX;1960000;4;dormitorio;Grande;Amarillo;Sin descripcion;;;;;;
3521;BUSUNGE;516000;1;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3522;PAX;6704000;2;dormitorio;Pequeño;Amarillo;Sin descripcion;;;;;;
3523;PLATSA;1248000;4;dormitorio;Grande;Violeta;Sin descripcion;;;;;;
3524;PAX;1620000;2;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3525;PAX;2292000;1;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3526;PAX;844000;5;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3527;PLATSA;1212800;2;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3528;PAX;824000;2;dormitorio;Pequeño;Amarillo;Uno de los productos mas vendidos;;;;;;
3529;PAX;532000;3;dormitorio;Mediano;Amarillo;Sin descripcion;;;;;;
3530;PAX;1568000;1;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3531;PLATSA;499200;1;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3532;PAX;3896000;4;dormitorio;Mediano;Verde;Uno de los productos mas vendidos;;;;;;
3533;TYSSEDAL;1316000;4;dormitorio;Grande;Rojo;Sin descripcion;;;;;;
3534;PAX;1452000;3;dormitorio;Grande;Verde;Sin descripcion;;;;;;
3535;PAX;1932000;5;dormitorio;Grande;Amarillo;Uno de los productos mas vendidos;;;;;;
3536;ELVARLI;347200;2;dormitorio;Grande;Violeta;Sin descripcion;;;;;;
3537;PAX;5116000;3;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3538;PAX / TYSSEDAL;4852000;2;dormitorio;Grande;Amarillo;Uno de los productos mas vendidos;;;;;;
3539;PAX;1512000;3;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3540;SYVDE;356000;1;dormitorio;Grande;Violeta;Sin descripcion;;;;;;
3541;PAX;1960000;1;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3542;RAKKESTAD;36000;1;dormitorio;Mediano;Verde;Uno de los productos mas vendidos;;;;;;
3543;PAX;2832000;4;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3544;PAX;1008000;1;dormitorio;Grande;Amarillo;Sin descripcion;;;;;;
3545;PAX;1220000;5;dormitorio;Grande;Azul;Sin descripcion;;;;;;
3546;PLATSA;1110400;4;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3547;SUNDVIK;876000;3;dormitorio;Grande;Rojo;Uno de los productos mas vendidos;;;;;;
3548;BRYGGJA;477600;5;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3549;PAX;1856000;1;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3550;PAX;1752000;4;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3551;PAX;472000;4;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3552;PAX;1552000;4;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3553;ELVARLI;349600;1;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3554;PAX;5268000;5;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3555;ELVARLI;3302400;2;dormitorio;Mediano;Azul;Sin descripcion;;;;;;
3556;VISTHUS;716000;3;dormitorio;Mediano;Rojo;Uno de los productos mas vendidos;;;;;;
3557;PAX;3416000;5;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3558;PLATSA;2794400;4;dormitorio;Pequeño;Azul;Sin descripcion;;;;;;
3559;PAX;2728000;1;dormitorio;Mediano;Rojo;Uno de los productos mas vendidos;;;;;;
3560;PAX;2956000;2;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3561;PAX;2577600;3;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3562;PLATSA;348000;5;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3563;PAX;1408000;4;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3564;PAX;772000;1;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3565;PLATSA;1008400;4;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3566;PAX;3748000;4;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3567;SUNDLANDET;572800;2;dormitorio;Grande;Azul;Sin descripcion;;;;;;
3568;PAX;2064000;5;dormitorio;Mediano;Rojo;Uno de los productos mas vendidos;;;;;;
3569;PAX;4192000;3;dormitorio;Mediano;Azul;Sin descripcion;;;;;;
3570;PAX;3020000;1;dormitorio;Grande;Violeta;Sin descripcion;;;;;;
3571;PAX;2572000;3;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3572;ELVARLI;352000;4;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3573;PAX;2428000;1;dormitorio;Grande;Azul;Sin descripcion;;;;;;
3574;PAX;1199200;3;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3575;ELVARLI;355200;4;dormitorio;Pequeño;Violeta;Uno de los productos mas vendidos;;;;;;
3576;PLATSA;360000;4;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3577;PAX / MEHAMN;1380000;3;dormitorio;Mediano;Violeta;Uno de los productos mas vendidos;;;;;;
3578;PLATSA;1436800;2;dormitorio;Grande;Rojo;Sin descripcion;;;;;;
3579;PAX;796000;4;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3580;PAX;4772000;2;dormitorio;Grande;Rojo;Sin descripcion;;;;;;
3581;PAX / BERGSBO;1800000;2;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3582;PAX;4276000;1;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3583;PAX;1280000;4;dormitorio;Mediano;Rojo;Uno de los productos mas vendidos;;;;;;
3584;PAX;1192000;3;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3585;ELVARLI;2124800;3;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3586;PLATSA;2490400;5;dormitorio;Mediano;Azul;Sin descripcion;;;;;;
3587;PAX;1352000;3;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3588;PAX;2448000;4;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3589;PAX;3168000;4;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3590;PAX;2368000;2;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3591;BRYGGJA;636000;4;dormitorio;Pequeño;Amarillo;Uno de los productos mas vendidos;;;;;;
3592;PLATSA;582400;3;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3593;PAX / TYSSEDAL;2552000;2;dormitorio;Pequeño;Violeta;Uno de los productos mas vendidos;;;;;;
3594;PLATSA;2240000;5;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3595;PAX;2581600;1;dormitorio;Pequeño;Violeta;Sin descripcion;;;;;;
3596;ELVARLI;1740800;1;dormitorio;Pequeño;Rojo;Sin descripcion;;;;;;
3597;PAX;1736000;2;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3598;PAX;1236000;5;dormitorio;Mediano;Rojo;Uno de los productos mas vendidos;;;;;;
3599;PAX / TYSSEDAL;5444000;5;dormitorio;Grande;Amarillo;Sin descripcion;;;;;;
3600;PAX;3148000;1;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3601;ELVARLI;996000;4;dormitorio;Pequeño;Violeta;Sin descripcion;;;;;;
3602;PLATSA;628000;4;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3603;PAX;1552000;3;dormitorio;Grande;Amarillo;Sin descripcion;;;;;;
3604;PLATSA;573600;2;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3605;PAX / AULI;1804000;1;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3606;ELVARLI;542400;5;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3607;PAX / GRIMO/VIKEDAL;3384000;2;dormitorio;Pequeño;Amarillo;Uno de los productos mas vendidos;;;;;;
3608;PAX / VIKEDAL;2352000;4;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3609;PAX;2488000;4;dormitorio;Grande;Verde;Sin descripcion;;;;;;
3610;PAX;1700000;5;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3611;ELVARLI;1214400;3;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3612;PAX;2360000;1;dormitorio;Pequeño;Verde;Uno de los productos mas vendidos;;;;;;
3613;PAX;1904000;3;dormitorio;Mediano;Azul;Sin descripcion;;;;;;
3614;PAX;2356000;3;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3615;PAX;3108000;3;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3616;PAX;3124000;4;dormitorio;Grande;Rojo;Uno de los productos mas vendidos;;;;;;
3617;PAX;2800000;5;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3618;PAX;3360000;5;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3619;ELVARLI;619200;4;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3620;ELVARLI;1127200;5;dormitorio;Grande;Verde;Sin descripcion;;;;;;
3621;PAX;2529600;4;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3622;PAX;1700000;1;dormitorio;Grande;Violeta;Sin descripcion;;;;;;
3623;PLATSA;1059200;4;dormitorio;Mediano;Amarillo;Sin descripcion;;;;;;
3624;PAX;3020000;3;dormitorio;Mediano;Violeta;Uno de los productos mas vendidos;;;;;;
3625;PAX;2581600;2;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3626;PLATSA;401600;3;dormitorio;Mediano;Verde;Uno de los productos mas vendidos;;;;;;
3627;PAX;2715200;1;dormitorio;Grande;Verde;Uno de los productos mas vendidos;;;;;;
3628;ELVARLI;1901600;1;dormitorio;Pequeño;Amarillo;Sin descripcion;;;;;;
3629;PAX / AULI;1552000;4;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3630;PAX;1928000;1;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3631;STUVA / FRITIDS;980000;5;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3632;PAX / GRIMO;1412000;3;dormitorio;Pequeño;Violeta;Sin descripcion;;;;;;
3633;ELVARLI;1303200;2;dormitorio;Grande;Amarillo;Uno de los productos mas vendidos;;;;;;
3634;ELVARLI;1040800;5;dormitorio;Pequeño;Verde;Uno de los productos mas vendidos;;;;;;
3635;PAX / MEHAMN;2380000;2;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3636;PLATSA;1436800;1;dormitorio;Grande;Violeta;Uno de los productos mas vendidos;;;;;;
3637;ELVARLI;520000;3;dormitorio;Grande;Amarillo;Sin descripcion;;;;;;
3638;ELVARLI;944800;2;dormitorio;Pequeño;Violeta;Sin descripcion;;;;;;
3639;PAX;3360000;4;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3640;PAX;2036000;4;dormitorio;Mediano;Azul;Sin descripcion;;;;;;
3641;PAX / GRIMO/VIKEDAL;3148000;2;dormitorio;Pequeño;Azul;Uno de los productos mas vendidos;;;;;;
3642;PAX;2529600;3;dormitorio;Mediano;Violeta;Sin descripcion;;;;;;
3643;PAX;3372000;4;dormitorio;Grande;Azul;Uno de los productos mas vendidos;;;;;;
3644;ELVARLI;1576000;1;dormitorio;Pequeño;Verde;Sin descripcion;;;;;;
3645;PAX;2088000;4;dormitorio;Pequeño;Violeta;Sin descripcion;;;;;;
3646;PAX;2152000;3;dormitorio;Grande;Azul;Sin descripcion;;;;;;
3647;PAX;2496000;5;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3648;PAX;3008000;4;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3649;PAX;3108000;5;dormitorio;Mediano;Violeta;Uno de los productos mas vendidos;;;;;;
3650;PAX;3124000;2;dormitorio;Mediano;Amarillo;Sin descripcion;;;;;;
3651;PAX / HASVIK;2392000;5;dormitorio;Grande;Azul;Sin descripcion;;;;;;
3652;PAX / SEKKEN;1804000;4;dormitorio;Grande;Verde;Sin descripcion;;;;;;
3653;ELVARLI;415200;2;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3654;PAX / VINGROM;2020000;3;dormitorio;Pequeño;Violeta;Uno de los productos mas vendidos;;;;;;
3655;ELVARLI;1196000;5;dormitorio;Mediano;Amarillo;Uno de los productos mas vendidos;;;;;;
3656;ELVARLI;902400;3;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3657;ELVARLI;1264800;2;dormitorio;Pequeño;Rojo;Uno de los productos mas vendidos;;;;;;
3658;PAX;2088000;5;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
3659;PAX;3100000;2;dormitorio;Mediano;Azul;Uno de los productos mas vendidos;;;;;;
3660;ELVARLI;1659200;3;dormitorio;Grande;Amarillo;Uno de los productos mas vendidos;;;;;;
3661;PAX;2940000;1;dormitorio;Mediano;Verde;Sin descripcion;;;;;;
3662;PAX / FÄRVIK/AULI;2524000;5;dormitorio;Grande;Violeta;Sin descripcion;;;;;;
3663;PLATSA;1796800;3;dormitorio;Mediano;Verde;Uno de los productos mas vendidos;;;;;;
3664;PAX;2492000;3;dormitorio;Pequeño;Amarillo;Sin descripcion;;;;;;
3665;PAX / MEHAMN/SEKKEN;1584000;3;dormitorio;Mediano;Rojo;Sin descripcion;;;;;;
